,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1936-01-01,18.98,16.759999999999998,16.6,17.279999999999998,16.22,16.29,14.96
1936-02-01,18.580000000000002,16.46,16.2,16.580000000000002,15.82,14.69,14.16
1936-03-01,16.779999999999998,12.96,13.3,14.379999999999999,12.620000000000001,12.29,11.16
1936-04-01,16.18,13.56,14.2,14.08,13.32,12.49,11.959999999999999
1936-05-01,11.580000000000002,7.959999999999999,9.8,9.08,8.32,7.6899999999999995,8.26
1936-06-01,10.48,6.459999999999999,8.8,7.68,7.42,6.489999999999999,7.06
1936-07-01,9.68,6.0600000000000005,7.6000000000000005,7.180000000000001,6.82,4.99,5.56
1936-08-01,11.18,9.26,9.799999999999999,8.280000000000001,8.219999999999999,8.389999999999999,8.56
1936-09-01,11.38,9.56,10.100000000000001,9.68,8.72,9.19,8.66
1936-10-01,14.58,12.96,12.5,13.18,11.32,12.690000000000001,11.860000000000001
1936-11-01,15.180000000000001,14.26,13.4,14.08,12.22,13.290000000000001,11.86
1936-12-01,16.48,14.76,14.1,15.38,13.719999999999999,13.190000000000001,12.46
1937-01-01,17.48,15.76,15.4,15.879999999999999,14.02,14.989999999999998,13.66
1937-02-01,17.28,14.46,14.4,15.280000000000001,13.22,13.39,11.96
