,year,month,day,RMM1,RMM2,phase,lon,amplitude,amplitude**2
2014-09-04,2014,9,4,0.9727,-0.8538,4,93.7,1.2943,1.6751
2014-09-05,2014,9,5,1.1468,-0.7197,4,102.9,1.3539,1.833
2014-09-06,2014,9,6,0.8369,-0.5419,4,102.1,0.9971,0.9942
2014-09-07,2014,9,7,0.5263,-0.3277,4,103.1,0.62,0.3844
2014-09-08,2014,9,8,0.2166,-0.0871,4,113.1,0.2335,0.0545
2014-09-09,2014,9,9,0.2488,0.0087,5,137.0,0.249,0.062
2014-09-10,2014,9,10,0.1731,-0.1061,4,103.5,0.203,0.0412
2014-09-11,2014,9,11,-0.122,-0.097,1,353.5,0.1558,0.0243
2014-09-12,2014,9,12,-0.5198,-0.0107,1,316.2,0.5199,0.2703
2014-09-13,2014,9,13,-0.6202,0.0491,8,310.5,0.6222,0.3871
2014-09-14,2014,9,14,-0.6929,0.1015,8,306.7,0.7003,0.4904
2014-09-15,2014,9,15,-0.612,0.2903,8,289.6,0.6774,0.4588
2014-09-16,2014,9,16,-0.5657,0.1761,8,297.7,0.5925,0.351
2014-09-17,2014,9,17,-0.6881,-0.0146,1,316.2,0.6883,0.4737
2014-09-18,2014,9,18,-0.5957,-0.1387,1,328.1,0.6116,0.3741
2014-09-19,2014,9,19,-0.3383,-0.2596,1,352.5,0.4264,0.1818
2014-09-20,2014,9,20,-0.0655,-0.4807,2,37.2,0.4851,0.2353
2014-09-21,2014,9,21,-0.0202,-0.3876,2,42.0,0.3881,0.1506
2014-09-22,2014,9,22,0.0149,-0.2898,3,47.9,0.2902,0.0842
2014-09-23,2014,9,23,0.0585,-0.349,3,54.5,0.3538,0.1252
2014-09-24,2014,9,24,0.0732,-0.3683,3,56.2,0.3756,0.141
2014-09-25,2014,9,25,-0.1198,-0.3735,2,27.2,0.3922,0.1538
2014-09-26,2014,9,26,0.0703,-0.0475,4,100.9,0.0849,0.0072
2014-09-27,2014,9,27,0.2422,0.2018,5,174.8,0.3153,0.0994
2014-09-28,2014,9,28,0.396,0.0249,5,138.6,0.3968,0.1575
2014-09-29,2014,9,29,0.5199,0.0192,5,137.1,0.5203,0.2707
2014-09-30,2014,9,30,0.4629,0.0722,5,143.9,0.4685,0.2195
2014-10-01,2014,10,1,0.6422,-0.0169,4,133.5,0.6424,0.4127
2014-10-02,2014,10,2,0.6878,0.2075,5,151.8,0.7184,0.5161
2014-10-03,2014,10,3,0.9785,0.1003,5,140.9,0.9837,0.9676
2014-10-04,2014,10,4,0.988,0.1594,5,144.2,1.0008,1.0016
2014-10-05,2014,10,5,0.6888,0.4466,5,168.0,0.8209,0.6738
2014-10-06,2014,10,6,0.5879,0.6925,6,184.7,0.9084,0.8252
2014-10-07,2014,10,7,0.7016,0.7102,6,180.4,0.9983,0.9967
2014-10-08,2014,10,8,0.5592,0.6743,6,185.3,0.876,0.7674
2014-10-09,2014,10,9,0.2413,0.6122,6,203.5,0.658,0.433
2014-10-10,2014,10,10,0.1297,0.6111,6,213.0,0.6247,0.3902
2014-10-11,2014,10,11,0.0053,0.504,6,224.4,0.5041,0.2541
2014-10-12,2014,10,12,-0.4302,0.3607,8,275.0,0.5614,0.3152
2014-10-13,2014,10,13,-0.6721,0.4171,8,283.2,0.791,0.6257
2014-10-14,2014,10,14,-0.9078,0.1643,8,304.7,0.9225,0.8511
2014-10-15,2014,10,15,-1.0092,-0.1561,1,323.8,1.0212,1.0428
2014-10-16,2014,10,16,-1.2077,-0.4137,1,333.9,1.2766,1.6296
2014-10-17,2014,10,17,-1.3572,-0.6601,1,340.9,1.5092,2.2778
2014-10-18,2014,10,18,-1.2398,-0.7619,1,346.6,1.4552,2.1175
2014-10-19,2014,10,19,-1.0414,-0.8307,1,353.6,1.3321,1.7746
2014-10-20,2014,10,20,-0.8706,-0.6864,1,353.3,1.1086,1.2291
2014-10-21,2014,10,21,-0.8815,-0.4996,1,344.5,1.0132,1.0266
2014-10-22,2014,10,22,-0.8226,-0.4251,1,342.3,0.926,0.8574
2014-10-23,2014,10,23,-0.5788,-0.4691,1,354.0,0.745,0.5551
2014-10-24,2014,10,24,-0.5837,-0.5941,2,0.5,0.8329,0.6937
2014-10-25,2014,10,25,-0.5231,-0.633,2,5.4,0.8212,0.6743
2014-10-26,2014,10,26,-0.2589,-0.4591,2,15.6,0.5271,0.2778
2014-10-27,2014,10,27,0.0963,-0.4162,3,58.0,0.4272,0.1825
2014-10-28,2014,10,28,0.2993,-0.4231,3,80.3,0.5183,0.2686
2014-10-29,2014,10,29,0.2901,-0.2694,4,92.1,0.3959,0.1567
2014-10-30,2014,10,30,0.2946,-0.3594,3,84.3,0.4647,0.216
2014-10-31,2014,10,31,0.2518,-0.474,3,73.0,0.5367,0.2881
2014-11-01,2014,11,1,0.6437,-0.5763,4,93.2,0.864,0.7464
2014-11-02,2014,11,2,0.6649,-0.4354,4,101.8,0.7948,0.6317
2014-11-03,2014,11,3,0.6173,-0.4132,4,101.2,0.7428,0.5518
2014-11-04,2014,11,4,0.8012,-0.3621,4,110.7,0.8792,0.7731
2014-11-05,2014,11,5,0.742,-0.1711,4,122.0,0.7614,0.5798
2014-11-06,2014,11,6,0.341,0.2328,5,169.3,0.4129,0.1705
2014-11-07,2014,11,7,0.0317,0.3541,6,219.9,0.3555,0.1264
2014-11-08,2014,11,8,-0.4907,0.3618,8,278.6,0.6097,0.3717
2014-11-09,2014,11,9,-0.9694,0.4667,8,289.3,1.0759,1.1575
2014-11-10,2014,11,10,-1.1229,0.3289,8,298.7,1.17,1.369
2014-11-11,2014,11,11,-1.3346,0.1166,8,310.0,1.3396,1.7947
2014-11-12,2014,11,12,-1.3128,-0.0241,1,316.0,1.313,1.724
2014-11-13,2014,11,13,-1.3561,-0.1222,1,320.1,1.3616,1.854
2014-11-14,2014,11,14,-1.0302,-0.2139,1,326.7,1.0521,1.107
2014-11-15,2014,11,15,-0.8274,-0.1405,1,324.6,0.8392,0.7043
2014-11-16,2014,11,16,-0.731,-0.2998,1,337.3,0.7901,0.6242
2014-11-17,2014,11,17,-0.6378,-0.5924,1,357.9,0.8705,0.7578
2014-11-18,2014,11,18,-0.4421,-0.9815,2,20.8,1.0765,1.1588
2014-11-19,2014,11,19,-0.1539,-1.0667,2,36.8,1.0778,1.1616
2014-11-20,2014,11,20,0.0977,-1.2003,3,49.7,1.2042,1.4502
2014-11-21,2014,11,21,0.4942,-1.575,3,62.4,1.6507,2.7247
2014-11-22,2014,11,22,0.653,-1.7848,3,65.1,1.9006,3.6121
2014-11-23,2014,11,23,0.6334,-1.708,3,65.3,1.8217,3.3185
2014-11-24,2014,11,24,0.4015,-1.6721,3,58.5,1.7196,2.9571
2014-11-25,2014,11,25,0.7558,-1.6145,3,70.1,1.7827,3.1779
2014-11-26,2014,11,26,1.2425,-1.6991,3,81.2,2.1049,4.4306
2014-11-27,2014,11,27,1.4572,-1.5038,3,89.1,2.0941,4.3851
2014-11-28,2014,11,28,1.7448,-1.204,4,100.4,2.1198,4.4937
2014-11-29,2014,11,29,2.2075,-0.7874,4,115.4,2.3437,5.493
2014-11-30,2014,11,30,2.5229,-0.0579,4,133.7,2.5235,6.3682
2014-12-01,2014,12,1,2.3404,0.4409,5,145.7,2.3815,5.6716
2014-12-02,2014,12,2,2.1514,0.6106,5,150.8,2.2364,5.0014
2014-12-03,2014,12,3,1.7938,0.796,5,158.9,1.9625,3.8514
2014-12-04,2014,12,4,1.3574,1.0429,5,172.5,1.7118,2.9303
2014-12-05,2014,12,5,1.2062,1.3303,6,182.8,1.7957,3.2244
2014-12-06,2014,12,6,1.1815,1.6033,6,188.6,1.9916,3.9664
2014-12-07,2014,12,7,0.9386,1.5289,6,193.5,1.794,3.2186
2014-12-08,2014,12,8,0.3212,1.4023,6,212.1,1.4386,2.0696
2014-12-09,2014,12,9,-0.021,1.217,7,226.0,1.2172,1.4815
2014-12-10,2014,12,10,-0.2907,0.9342,7,242.3,0.9783,0.9572
2014-12-11,2014,12,11,-0.4339,0.8833,7,251.2,0.9842,0.9686
2014-12-12,2014,12,12,-0.5122,0.7975,7,257.7,0.9479,0.8984
2014-12-13,2014,12,13,-0.4487,0.6579,7,259.3,0.7963,0.6341
2014-12-14,2014,12,14,-0.1256,0.4502,7,240.6,0.4674,0.2185
2014-12-15,2014,12,15,0.1051,0.2772,6,204.2,0.2965,0.0879
2014-12-16,2014,12,16,0.2229,0.054,5,148.6,0.2293,0.0526
2014-12-17,2014,12,17,0.1826,-0.5756,3,62.6,0.6038,0.3646
2014-12-18,2014,12,18,0.314,-0.8769,3,64.7,0.9314,0.8674
2014-12-19,2014,12,19,0.5911,-0.9453,3,77.0,1.1149,1.243
2014-12-20,2014,12,20,0.8557,-0.9835,3,86.0,1.3036,1.6995
2014-12-21,2014,12,21,1.0542,-1.1516,3,87.5,1.5613,2.4375
2014-12-22,2014,12,22,0.9791,-1.2888,3,82.2,1.6185,2.6195
2014-12-23,2014,12,23,0.8031,-1.4554,3,73.9,1.6623,2.7632
2014-12-24,2014,12,24,0.6324,-1.3724,3,69.7,1.5111,2.2834
2014-12-25,2014,12,25,0.9842,-1.1247,3,86.2,1.4945,2.2336
2014-12-26,2014,12,26,1.3255,-0.7842,4,104.4,1.5401,2.3719
2014-12-27,2014,12,27,1.2562,-0.6551,4,107.5,1.4167,2.0072
2014-12-28,2014,12,28,1.2793,-0.4281,4,116.5,1.349,1.8198
2014-12-29,2014,12,29,1.1838,-0.4125,4,115.8,1.2536,1.5716
2014-12-30,2014,12,30,1.4854,-0.121,4,130.3,1.4903,2.221
2014-12-31,2014,12,31,1.543,0.0211,5,135.8,1.5431,2.3813
2015-01-01,2015,1,1,1.4544,0.1498,5,140.9,1.4621,2.1376
2015-01-02,2015,1,2,1.2354,0.1343,5,141.2,1.2426,1.5441
2015-01-03,2015,1,3,1.134,0.6671,5,165.5,1.3157,1.7311
2015-01-04,2015,1,4,1.2563,0.9327,5,171.6,1.5647,2.4482
2015-01-05,2015,1,5,1.5642,1.3126,5,175.0,2.042,4.1696
2015-01-06,2015,1,6,1.7987,1.2569,5,169.9,2.1944,4.8152
2015-01-07,2015,1,7,1.903,1.3269,5,169.9,2.3199,5.3819
2015-01-08,2015,1,8,1.8497,1.649,5,176.7,2.478,6.1403
2015-01-09,2015,1,9,1.7882,2.0129,6,183.4,2.6925,7.2494
2015-01-10,2015,1,10,1.4133,2.1139,6,191.2,2.5429,6.4662
2015-01-11,2015,1,11,0.9274,2.1606,6,201.8,2.3513,5.5285
2015-01-12,2015,1,12,0.4863,1.7775,6,209.7,1.8428,3.3959
2015-01-13,2015,1,13,0.0265,1.4014,6,223.9,1.4016,1.9646
2015-01-14,2015,1,14,-0.3057,1.2565,7,238.7,1.2931,1.6721
2015-01-15,2015,1,15,-0.8157,1.1262,7,260.9,1.3906,1.9338
2015-01-16,2015,1,16,-1.1235,0.9113,8,276.0,1.4466,2.0927
2015-01-17,2015,1,17,-1.2496,0.5366,8,291.8,1.3599,1.8493
2015-01-18,2015,1,18,-1.1684,0.5312,8,290.6,1.2835,1.6474
2015-01-19,2015,1,19,-0.7954,0.6292,8,276.7,1.0142,1.0287
2015-01-20,2015,1,20,-0.7601,0.7958,7,268.7,1.1005,1.211
2015-01-21,2015,1,21,-0.7059,0.852,7,264.6,1.1065,1.2243
2015-01-22,2015,1,22,-0.863,0.8798,7,269.4,1.2324,1.5188
2015-01-23,2015,1,23,-0.8227,0.531,8,282.2,0.9792,0.9589
2015-01-24,2015,1,24,-0.8542,0.3767,8,291.2,0.9335,0.8715
2015-01-25,2015,1,25,-0.7927,0.3934,8,288.6,0.885,0.7832
2015-01-26,2015,1,26,-0.6379,0.3841,8,283.9,0.7446,0.5544
2015-01-27,2015,1,27,-0.2068,0.5369,7,246.1,0.5754,0.331
2015-01-28,2015,1,28,0.1482,0.6135,6,211.4,0.6311,0.3983
2015-01-29,2015,1,29,0.1895,0.466,6,202.9,0.5031,0.2531
2015-01-30,2015,1,30,0.0765,0.7963,6,219.5,0.8,0.64
2015-01-31,2015,1,31,0.1152,0.841,6,217.2,0.8489,0.7206
2015-02-01,2015,2,1,-0.0419,0.7419,7,228.2,0.7431,0.5522
2015-02-02,2015,2,2,-0.3086,1.1741,7,239.7,1.2139,1.4737
2015-02-03,2015,2,3,-0.45,1.5236,7,241.5,1.5887,2.5238
2015-02-04,2015,2,4,-0.5292,1.2675,7,247.7,1.3736,1.8866
2015-02-05,2015,2,5,-1.2272,0.8794,8,279.4,1.5097,2.2793
2015-02-06,2015,2,6,-1.5472,0.6,8,293.8,1.6595,2.7539
2015-02-07,2015,2,7,-1.5989,0.3661,8,302.1,1.6402,2.6904
2015-02-08,2015,2,8,-1.4725,0.2223,8,306.4,1.4892,2.2177
2015-02-09,2015,2,9,-1.2567,0.5068,8,293.0,1.3551,1.8362
2015-02-10,2015,2,10,-1.0248,0.7848,8,277.6,1.2908,1.6662
2015-02-11,2015,2,11,-0.759,0.878,7,265.8,1.1606,1.3471
2015-02-12,2015,2,12,-0.5135,0.9938,7,252.3,1.1186,1.2513
2015-02-13,2015,2,13,-0.1532,0.831,7,235.4,0.845,0.714
2015-02-14,2015,2,14,-0.2241,0.7168,7,242.4,0.751,0.564
2015-02-15,2015,2,15,-0.3072,0.4639,7,258.5,0.5564,0.3096
2015-02-16,2015,2,16,-0.2335,0.1901,8,275.9,0.3011,0.0906
2015-02-17,2015,2,17,0.0132,-0.1624,3,49.7,0.163,0.0266
2015-02-18,2015,2,18,-0.0526,-0.0789,2,11.3,0.0948,0.009
2015-02-19,2015,2,19,-0.0838,0.2008,7,247.7,0.2176,0.0473
2015-02-20,2015,2,20,-0.3571,0.568,7,257.2,0.6709,0.4501
2015-02-21,2015,2,21,-0.7672,0.7519,8,270.6,1.0743,1.154
2015-02-22,2015,2,22,-0.7947,0.9226,7,265.7,1.2177,1.4827
2015-02-23,2015,2,23,-0.7611,0.7246,8,271.4,1.0509,1.1044
2015-02-24,2015,2,24,-0.6113,0.5555,8,272.7,0.826,0.6823
2015-02-25,2015,2,25,-0.423,0.3295,8,277.1,0.5362,0.2875
2015-02-26,2015,2,26,-0.3212,0.222,8,280.4,0.3904,0.1524
2015-02-27,2015,2,27,-0.0831,-0.1903,2,21.4,0.2076,0.0431
2015-02-28,2015,2,28,0.1049,-0.2777,3,65.7,0.2968,0.0881
2015-03-01,2015,3,1,0.2289,-0.1827,4,96.4,0.2928,0.0858
2015-03-02,2015,3,2,0.7904,-0.1556,4,123.9,0.8056,0.6489
2015-03-03,2015,3,3,1.0865,-0.0129,4,134.3,1.0866,1.1806
2015-03-04,2015,3,4,1.224,0.0799,5,138.7,1.2266,1.5046
2015-03-05,2015,3,5,1.1066,0.1164,5,141.0,1.1127,1.2381
2015-03-06,2015,3,6,1.4202,0.1513,5,141.1,1.4282,2.0399
2015-03-07,2015,3,7,1.6707,0.4285,5,149.4,1.7248,2.9749
2015-03-08,2015,3,8,1.4802,1.0131,5,169.4,1.7936,3.2171
2015-03-09,2015,3,9,1.4073,1.6675,6,184.8,2.182,4.7612
2015-03-10,2015,3,10,1.0029,1.8906,6,197.1,2.1402,4.5804
2015-03-11,2015,3,11,0.6167,2.2876,6,209.9,2.3692,5.6133
2015-03-12,2015,3,12,0.2931,2.7666,6,219.0,2.7821,7.7402
2015-03-13,2015,3,13,-0.1475,2.9542,7,227.9,2.9578,8.7488
2015-03-14,2015,3,14,-0.9574,3.2198,7,241.6,3.3591,11.2834
2015-03-15,2015,3,15,-2.0657,3.289,7,257.1,3.8839,15.0847
2015-03-16,2015,3,16,-2.7711,3.4675,7,263.6,4.4387,19.7025
2015-03-17,2015,3,17,-2.9923,3.0611,7,269.3,4.2807,18.3241
2015-03-18,2015,3,18,-2.9639,2.4442,8,275.5,3.8417,14.7587
2015-03-19,2015,3,19,-2.9687,1.9386,8,281.9,3.5456,12.5715
2015-03-20,2015,3,20,-3.0578,1.7024,8,285.9,3.4997,12.2481
2015-03-21,2015,3,21,-2.6834,1.3329,8,288.6,2.9963,8.9775
2015-03-22,2015,3,22,-2.4326,1.0712,8,291.2,2.658,7.0651
2015-03-23,2015,3,23,-2.2506,0.6799,8,298.2,2.3511,5.5276
2015-03-24,2015,3,24,-2.3662,0.2051,8,310.0,2.3751,5.641
2015-03-25,2015,3,25,-2.4441,-0.4004,1,324.3,2.4767,6.1341
2015-03-26,2015,3,26,-2.0444,-0.6719,1,333.2,2.152,4.631
2015-03-27,2015,3,27,-1.724,-0.9296,1,343.3,1.9587,3.8365
2015-03-28,2015,3,28,-1.3914,-1.2709,1,357.4,1.8844,3.551
2015-03-29,2015,3,29,-1.3255,-1.7413,2,7.7,2.1883,4.7888
2015-03-30,2015,3,30,-0.9513,-2.0394,2,20.0,2.2504,5.0643
2015-03-31,2015,3,31,-0.3712,-1.998,2,34.5,2.0321,4.1296
2015-04-01,2015,4,1,0.4712,-1.9703,3,58.5,2.0259,4.1041
2015-04-02,2015,4,2,0.9542,-1.6001,3,75.8,1.863,3.4707
2015-04-03,2015,4,3,1.2145,-1.4179,3,85.6,1.867,3.4855
2015-04-04,2015,4,4,1.4339,-1.1407,4,96.5,1.8323,3.3574
2015-04-05,2015,4,5,1.5872,-1.2583,4,96.6,2.0254,4.1024
2015-04-06,2015,4,6,1.6068,-1.2181,4,97.8,2.0163,4.0655
2015-04-07,2015,4,7,1.3522,-1.0517,4,97.1,1.7131,2.9346
2015-04-08,2015,4,8,0.976,-1.0323,3,88.4,1.4206,2.0182
2015-04-09,2015,4,9,0.7091,-0.8933,3,83.4,1.1405,1.3007
2015-04-10,2015,4,10,0.3826,-0.6947,3,73.8,0.7931,0.629
2015-04-11,2015,4,11,0.2896,-0.7527,3,66.0,0.8065,0.6504
2015-04-12,2015,4,12,0.2631,-0.6485,3,67.1,0.6998,0.4897
2015-04-13,2015,4,13,0.3287,-0.5682,3,75.1,0.6565,0.4309
2015-04-14,2015,4,14,0.0679,-0.7895,3,49.9,0.7924,0.6279
2015-04-15,2015,4,15,-0.1791,-0.7583,2,31.7,0.7792,0.6071
2015-04-16,2015,4,16,-0.0916,-0.7229,2,37.8,0.7287,0.531
2015-04-17,2015,4,17,0.4598,-1.0245,3,69.2,1.1229,1.261
2015-04-18,2015,4,18,0.5628,-1.0465,3,73.3,1.1883,1.412
2015-04-19,2015,4,19,0.4888,-1.0282,3,70.4,1.1385,1.2962
2015-04-20,2015,4,20,0.3972,-0.7703,3,72.3,0.8666,0.7511
2015-04-21,2015,4,21,0.574,-0.5358,4,92.0,0.7852,0.6165
2015-04-22,2015,4,22,0.507,-0.4216,4,95.3,0.6594,0.4348
2015-04-23,2015,4,23,0.3177,-0.3195,3,89.8,0.4505,0.203
2015-04-24,2015,4,24,0.313,-0.1343,4,111.8,0.3406,0.116
2015-04-25,2015,4,25,0.3748,-0.1301,4,115.9,0.3967,0.1574
2015-04-26,2015,4,26,0.0503,0.0262,5,162.5,0.0567,0.0032
2015-04-27,2015,4,27,-0.0477,0.1818,7,239.7,0.188,0.0353
2015-04-28,2015,4,28,-0.1522,0.2897,7,252.7,0.3273,0.1071
2015-04-29,2015,4,29,-0.0304,0.1078,7,240.7,0.112,0.0125
2015-04-30,2015,4,30,-0.0574,0.1631,7,244.4,0.1729,0.0299
2015-05-01,2015,5,1,0.4304,0.1355,5,152.5,0.4513,0.2036
2015-05-02,2015,5,2,0.6214,0.1137,5,145.4,0.6317,0.3991
2015-05-03,2015,5,3,0.4688,0.4418,5,178.3,0.6442,0.415
2015-05-04,2015,5,4,0.1949,0.8046,6,211.4,0.8279,0.6854
2015-05-05,2015,5,5,0.2743,0.4376,6,192.9,0.5165,0.2668
2015-05-06,2015,5,6,0.2544,0.3107,6,185.7,0.4016,0.1613
2015-05-07,2015,5,7,0.3256,0.1701,5,162.6,0.3674,0.135
2015-05-08,2015,5,8,0.6034,0.1185,5,146.1,0.6149,0.3781
2015-05-09,2015,5,9,0.6844,0.3942,5,164.9,0.7898,0.6238
2015-05-10,2015,5,10,0.7464,0.5201,5,169.9,0.9098,0.8277
2015-05-11,2015,5,11,0.442,0.5748,6,187.4,0.7251,0.5258
2015-05-12,2015,5,12,0.2631,0.4725,6,195.9,0.5408,0.2925
2015-05-13,2015,5,13,0.1765,0.3546,6,198.5,0.3961,0.1569
2015-05-14,2015,5,14,0.0582,0.3902,6,216.5,0.3945,0.1557
2015-05-15,2015,5,15,0.1212,0.683,6,214.9,0.6937,0.4812
2015-05-16,2015,5,16,0.0055,0.8309,6,224.6,0.8309,0.6905
2015-05-17,2015,5,17,-0.0493,0.9077,7,228.1,0.909,0.8263
2015-05-18,2015,5,18,-0.1452,0.8558,7,234.6,0.8681,0.7535
2015-05-19,2015,5,19,-0.0869,0.6734,7,232.4,0.679,0.461
2015-05-20,2015,5,20,-0.1133,0.3916,7,241.1,0.4077,0.1662
2015-05-21,2015,5,21,-0.2041,-0.1144,1,344.3,0.234,0.0548
2015-05-22,2015,5,22,-0.2142,-0.2696,2,6.5,0.3444,0.1186
2015-05-23,2015,5,23,-0.1714,-0.4476,2,24.1,0.4793,0.2297
2015-05-24,2015,5,24,-0.0351,-0.54,2,41.3,0.5412,0.2928
2015-05-25,2015,5,25,-0.2268,-0.4902,2,20.2,0.5402,0.2918
2015-05-26,2015,5,26,-0.346,-0.4735,2,8.8,0.5865,0.344
2015-05-27,2015,5,27,-0.5555,-0.41,1,351.4,0.6904,0.4766
2015-05-28,2015,5,28,-0.7642,-0.3772,1,341.3,0.8523,0.7264
2015-05-29,2015,5,29,-0.9476,-0.2801,1,331.5,0.9882,0.9765
2015-05-30,2015,5,30,-1.2185,-0.1948,1,324.1,1.234,1.5227
2015-05-31,2015,5,31,-1.3392,-0.2625,1,326.1,1.3647,1.8624
2015-06-01,2015,6,1,-1.2792,-0.5337,1,337.6,1.386,1.9211
2015-06-02,2015,6,2,-1.5719,-0.8848,1,344.4,1.8038,3.2537
2015-06-03,2015,6,3,-1.7023,-1.33,1,353.0,2.1603,4.6668
2015-06-04,2015,6,4,-1.8614,-1.7015,1,357.4,2.5219,6.36
2015-06-05,2015,6,5,-1.6915,-2.0337,2,5.2,2.6452,6.9971
2015-06-06,2015,6,6,-1.4243,-2.1762,2,11.8,2.6009,6.7646
2015-06-07,2015,6,7,-1.3239,-2.3703,2,15.8,2.715,7.3712
2015-06-08,2015,6,8,-0.7893,-2.3671,2,26.6,2.4952,6.2262
2015-06-09,2015,6,9,-0.2873,-2.4213,2,38.2,2.4383,5.9453
2015-06-10,2015,6,10,0.1841,-2.312,3,49.6,2.3193,5.379
2015-06-11,2015,6,11,0.5943,-2.1884,3,60.2,2.2677,5.1423
2015-06-12,2015,6,12,0.9493,-2.2387,3,68.0,2.4317,5.913
2015-06-13,2015,6,13,1.2933,-2.161,3,75.9,2.5184,6.3426
2015-06-14,2015,6,14,1.2073,-2.0309,3,75.7,2.3627,5.5822
2015-06-15,2015,6,15,1.3744,-1.7916,3,82.5,2.258,5.0988
2015-06-16,2015,6,16,1.0827,-1.3919,3,82.9,1.7634,3.1097
2015-06-17,2015,6,17,0.9296,-1.0472,3,86.6,1.4003,1.9609
2015-06-18,2015,6,18,1.1234,-0.7608,4,100.9,1.3568,1.8408
2015-06-19,2015,6,19,1.223,-0.5763,4,109.8,1.352,1.8278
2015-06-20,2015,6,20,1.2165,-0.6454,4,107.1,1.3771,1.8965
2015-06-21,2015,6,21,1.4143,-0.3711,4,120.3,1.4622,2.1381
2015-06-22,2015,6,22,1.3869,-0.0638,4,132.4,1.3883,1.9274
2015-06-23,2015,6,23,1.221,0.1289,5,141.0,1.2278,1.5075
2015-06-24,2015,6,24,1.2712,0.5161,5,157.1,1.372,1.8824
2015-06-25,2015,6,25,1.2951,0.5926,5,159.6,1.4242,2.0284
2015-06-26,2015,6,26,1.1137,0.5286,5,160.4,1.2328,1.5197
2015-06-27,2015,6,27,0.7739,0.7096,5,177.5,1.05,1.1025
2015-06-28,2015,6,28,0.575,1.0557,6,196.4,1.2021,1.445
2015-06-29,2015,6,29,0.3003,1.6044,6,214.4,1.6322,2.6642
2015-06-30,2015,6,30,0.1265,2.1314,6,221.6,2.1351,4.5587
2015-07-01,2015,7,1,-0.0527,2.3313,7,226.3,2.3319,5.4375
2015-07-02,2015,7,2,-0.3424,2.4663,7,232.9,2.49,6.2001
2015-07-03,2015,7,3,-0.483,2.7013,7,235.1,2.7441,7.5302
2015-07-04,2015,7,4,-0.695,2.9054,7,238.5,2.9874,8.9245
2015-07-05,2015,7,5,-0.9633,3.0043,7,242.8,3.1549,9.9536
2015-07-06,2015,7,6,-1.0763,2.7892,7,246.1,2.9897,8.9382
2015-07-07,2015,7,7,-0.9483,2.3926,7,246.6,2.5736,6.6235
2015-07-08,2015,7,8,-0.7883,2.1173,7,245.4,2.2593,5.1045
2015-07-09,2015,7,9,-0.7379,1.8188,7,247.1,1.9627,3.8524
2015-07-10,2015,7,10,-0.9546,1.2343,7,262.7,1.5604,2.4348
2015-07-11,2015,7,11,-1.1775,0.8854,8,278.1,1.4732,2.1703
2015-07-12,2015,7,12,-1.5329,0.521,8,296.2,1.619,2.6211
2015-07-13,2015,7,13,-1.5013,0.1851,8,308.0,1.5126,2.288
2015-07-14,2015,7,14,-1.3931,-0.0192,1,315.8,1.3932,1.941
2015-07-15,2015,7,15,-1.1286,-0.0899,1,319.6,1.1322,1.2819
2015-07-16,2015,7,16,-1.1226,-0.4583,1,337.2,1.2126,1.4703
2015-07-17,2015,7,17,-1.1777,-0.8819,1,351.8,1.4713,2.1648
2015-07-18,2015,7,18,-1.2238,-1.2042,1,359.5,1.7169,2.9478
2015-07-19,2015,7,19,-0.9684,-1.5605,2,13.2,1.8365,3.3729
2015-07-20,2015,7,20,-0.7125,-1.7824,2,23.2,1.9195,3.6845
2015-07-21,2015,7,21,-0.6214,-1.5364,2,23.0,1.6573,2.7466
2015-07-22,2015,7,22,-0.7993,-1.2149,2,11.7,1.4543,2.1149
2015-07-23,2015,7,23,-0.8534,-1.1329,2,8.0,1.4183,2.0117
2015-07-24,2015,7,24,-0.7891,-1.0416,2,7.9,1.3067,1.7076
2015-07-25,2015,7,25,-0.6779,-1.0782,2,12.8,1.2736,1.6219
2015-07-26,2015,7,26,-1.0239,-0.9334,1,357.4,1.3855,1.9196
2015-07-27,2015,7,27,-1.3584,-1.0855,1,353.6,1.7389,3.0237
2015-07-28,2015,7,28,-1.4937,-1.1225,1,351.9,1.8684,3.491
2015-07-29,2015,7,29,-1.5322,-1.0399,1,349.2,1.8518,3.4291
2015-07-30,2015,7,30,-1.1285,-0.7274,1,347.8,1.3426,1.8027
2015-07-31,2015,7,31,-0.772,-0.5902,1,352.4,0.9718,0.9443
2015-08-01,2015,8,1,-0.5586,-0.5149,1,357.7,0.7597,0.5771
2015-08-02,2015,8,2,-0.4387,-0.0777,1,325.0,0.4455,0.1985
2015-08-03,2015,8,3,-0.4019,0.0146,8,312.9,0.4022,0.1618
2015-08-04,2015,8,4,-0.4318,0.1706,8,293.4,0.4643,0.2156
2015-08-05,2015,8,5,-0.1726,0.1859,7,267.9,0.2537,0.0643
2015-08-06,2015,8,6,-0.1322,0.2174,7,256.3,0.2544,0.0647
2015-08-07,2015,8,7,-0.2677,0.3334,7,263.8,0.4276,0.1828
2015-08-08,2015,8,8,-0.0952,0.4739,7,236.4,0.4834,0.2336
2015-08-09,2015,8,9,-0.1143,0.3123,7,245.1,0.3326,0.1106
2015-08-10,2015,8,10,-0.2943,0.2945,7,270.0,0.4163,0.1733
2015-08-11,2015,8,11,-0.4954,0.1184,8,301.6,0.5093,0.2594
2015-08-12,2015,8,12,-0.4197,-0.1451,1,334.1,0.444,0.1972
2015-08-13,2015,8,13,-0.5662,-0.4088,1,350.8,0.6983,0.4877
